config,pt_min,pt_max,pt_center,y_ee,e_ee,y_eeg,e_eeg,raw_eeg,pol2_eeg,eeg_over_ee,ee_over_eeg,fit_mean,fit_sigma,fit_chi2,fit_ndf
escale099,3.0,3.995,3.4975,135.80115812458098,0.44647736692017964,46.537944758560116,0.22391090740642608,46.537944758560116,0.0,0.3426918105946286,2.9180738175938017,0.13598593420536279,0.011089329113904514,2273.29229984958,86
escale099,4.0,4.995,4.4975000000000005,24.49574453011155,0.07710378640207313,9.548388678544143,0.04402215994231642,9.548388678544143,0.0,0.38979785516650556,2.565432279181837,0.13647509263082205,0.012465473673264067,2423.5751800732883,86
escale099,5.0,6.995,5.9975000000000005,8.203202557982877,0.020529130998005313,3.6271930251750746,0.013016222783016233,3.6271930251750746,0.0,0.4421679215570878,2.261584233606352,0.13634973676491743,0.013499154594668992,3255.6975421309153,86
escale099,7.0,9.995,8.497499999999999,1.228708009053662,0.0027414448175650417,0.6019115885646897,0.0019468620062611363,0.6019115885646897,0.0,0.4898735778798054,2.041343001857835,0.1373221945416036,0.015595256239085484,3039.243434807901,86
escale101,0.6,0.795,0.6975,845.5670875933699,52.36531579169742,94.65035196662654,11.845950362297307,94.65035196662654,0.0,0.11193712876883348,8.933586299726752,0.13033430507658655,0.006000035879143889,261.29688434315017,64
escale101,0.8,1.195,0.9975,6704.953282692382,71.75602661733673,1258.9422221791367,19.646094889028973,1258.9422221791367,0.0,0.1877630117765126,5.325862588901498,0.13635762908438834,0.00830886895178625,1557.1995835422683,86
escale101,1.2,1.5950000000000002,1.3975,3723.854297220707,26.802860892177854,814.7727047555381,8.488075132324642,814.7727047555381,0.0,0.21879822348678962,4.570421021084647,0.1357819713836047,0.00918544969083181,1761.2130492220433,86
escale101,1.6,1.995,1.7975,1772.7200172543526,10.246845105583253,408.03760724009044,3.503859712734812,408.03760724009044,0.0,0.23017600256586068,4.344501550346753,0.13709404156479096,0.009475166196669889,2182.950018309611,86
escale101,2.0,2.495,2.2475,811.8676618039608,3.8037176263063475,222.2349981304178,1.5301364536122568,222.2349981304178,0.0,0.2737330338255057,3.6531944501717017,0.13750406059333128,0.010597672269566094,2465.057123685451,86
escale101,2.5,2.995,2.7475,272.44083942472935,1.1829722917787164,81.03889072364109,0.5259848788961188,81.03889072364109,0.0,0.297455003055923,3.3618530188648235,0.13689189223269846,0.010498796705069643,2415.231033110402,86
escale101,3.0,3.995,3.4975,135.80115812458098,0.44647736692017964,46.59513923780469,0.22331279467897372,46.59513923780469,0.0,0.3431129740076247,2.9144919480012956,0.13750281169688355,0.011154913887300848,2164.516779445147,86
escale101,4.0,4.995,4.4975000000000005,24.49574453011155,0.07710378640207313,9.58333956340357,0.04411257828939943,9.58333956340357,0.0,0.3912246697226609,2.556076028408177,0.13786910153212484,0.01261215049929375,2731.621499517731,86
escale101,5.0,6.995,5.9975000000000005,8.203202557982877,0.020529130998005313,3.6348304446873954,0.013048403143020273,3.6348304446873954,0.0,0.4430989505617158,2.2568322464594006,0.1377642773804675,0.013643408739388687,3055.094090117558,86
escale101,7.0,9.995,8.497499999999999,1.228708009053662,0.0027414448175650417,0.6019914181320019,0.0019456523081910332,0.6019914181320019,0.0,0.48993854821183214,2.041072301107516,0.13869388718093223,0.01573586293183194,2964.6688564292144,86
